id,name_es,name_en,name_fr,name_pt,name_de,name_it,name_pl,category_es,category_en,subcategory_es,subcategory_en,tags,unit,kcal,protein_g,carbs_g,fat_g,fiber_g,sugars_g,vit_a_ug,vit_c_mg,vit_d_IU,vit_e_mg,vit_k_ug,b1_mg,b2_mg,b3_mg,b5_mg,b6_mg,b9_ug,b12_ug,ca_mg,mg_mg,k_mg,na_mg,p_mg,fe_mg,zn_mg,cu_mg,mn_mg,se_ug,iod_ug,source,updated_at,search_norm
a38d7d67-7e53-40b1-b01c-e0145dbc5320,Requesón de cabra,Goat cottage cheese,Fromage cottage de chèvre,Queijo cottage de cabra,Hüttenkäse aus Ziegenmilch,Fiocchi di latte di capra,Twaróg kozi,lácteos,Dairy,lacteo,dairy,"[""lactose""]",per_100g,98.0,11.1,3.4,4.3,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,requeson de cabra
34525972-45c0-4524-a7b8-8f8936937496,Ricota,Ricotta,Ricotta,Ricota,Ricotta,Ricotta,Ricotta,lácteos,Dairy,lacteo,dairy,"[""lactose""]",per_100g,174.0,11.3,3.0,13.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,ricota
ab44d45f-651a-4d3c-8823-ca0e2ea154c1,Suero de leche en polvo,Whey powder,Lait en poudre de lactosérum,Soro de leite em pó,Molkenpulver,Siero di latte in polvere,Serwatka w proszku,lácteos,Dairy,lacteo,dairy,"[""lactose""]",per_100g,352.0,12.0,75.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,suero de leche en polvo
2f5626ae-3a3e-44a2-b05c-f22e150d6deb,Yogur de oveja natural,Plain sheep yogurt,Yaourt nature de brebis,Iogurte natural de ovelha,Schafsjoghurt nature,Yogurt di pecora naturale,Jogurt owczy naturalny,lácteos,Dairy,lacteo,dairy,"[""lactose""]",per_100g,95.0,5.3,4.7,5.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,yogur de oveja natural
0b59939b-05b3-431d-983e-effdd09a4c91,Yogur griego,Greek yogurt,Yaourt grec,Iogurte grego,Griechischer Joghurt,Yogurt greco,Jogurt grecki,lácteos,Dairy,lacteo,dairy,"[""lactose""]",per_100g,97.0,9.0,3.6,5.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,yogur griego
1abf0394-9257-42c1-be8c-415ee2a0b137,Yogur natural,Plain yogurt,Yaourt nature,Iogurte natural,Naturjoghurt,Yogurt bianco,Jogurt naturalny,lácteos,Dairy,lacteo,dairy,"[""lactose""]",per_100g,59.0,10.0,3.6,0.4,0.0,3.2,0,0.0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0.0,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,yogur natural
185f3bb1-1e19-4f62-9d45-acb5050a0418,Almeja,Clam,Palourde,Amêijoa,Venusmuschel,Vongola,Małż,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,74.0,12.8,5.1,0.9,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,almeja
ab0816cc-a0ba-43a2-8b21-24ad4527779c,Almeja hervido,boiled Clam,Palourde bouilli,Amêijoa cozido em água,Venusmuschel gekocht,Vongola bollito,Małż gotowane,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein"", ""cooked""]",per_100g,71.04,12.16,4.84,0.85,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,almeja hervido
a0f608f7-b690-4adf-92d0-a0e1385aeb09,Anchoa,Anchovy,Anchois,Anchova,Sardelle,Acciuga,Anchovis,pescados,Fish,pescado,fish,"[""gluten_free""]",per_100g,210.0,29.0,0.0,10.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,anchoa
d5e45d4f-0c00-4df8-9fa5-6a94294ba4df,Atún,Tuna,Thon,Atum,Thunfisch,Tonno,Tuńczyk,pescados,Fish,pescado,fish,"[""high_protein"", ""gluten_free""]",per_100g,144.0,29.0,0.0,3.0,0.0,0.0,0,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,45,0,drop1_generated,2025-10-22T20:21:34.132789,atun
4f71e8e6-1802-46c9-9df3-1531c1afae53,Atún salteado,sautéed Tuna,Thon sauté,Atum salteado,Thunfisch gebraten,Tonno saltato in padella,Tuńczyk smażone,pescados,Fish,pescado,fish,"[""cooked"", ""gluten_free"", ""high_protein""]",per_100g,138.24,27.55,0.0,2.85,0.0,0.0,0,0.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,45,0,drop1_cooked,2025-10-22T20:21:34.132789,atun salteado
1617df11-06a7-4640-bc1c-37b4424aba8a,Bacalao,Cod,Morue,Bacalhau,Kabeljau,Merluzzo,Dorsz,pescados,Fish,pescado,fish,"[""high_protein"", ""gluten_free""]",per_100g,82.0,18.0,0.0,0.7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,bacalao
7d6a4ab3-aea3-48d7-a3ae-bbbcb7f8daf3,Bacalao al horno,oven-roasted Cod,Morue rôti au four,Bacalhau assado no forno,Kabeljau aus dem Ofen,Merluzzo al forno,Dorsz z pieca,pescados,Fish,pescado,fish,"[""high_protein"", ""gluten_free"", ""cooked""]",per_100g,83.64,19.8,0.0,0.63,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_cooked_pad,2025-10-22T20:23:07.655643,bacalao al horno
6affb68f-fd40-47a3-b234-b4ee1450db72,Besugo,Red sea bream,Dorade rose,Pargo,Rotbrasse,Pagello,Leszcz morski,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,118.0,20.0,0.0,4.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,besugo
ed90a932-7e15-4087-a6fa-8fbec4826e21,Bogavante,Lobster,Homard,Lagosta,Hummer,Aragosta,Homar,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,77.0,16.5,0.9,0.7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,bogavante
4e1b2f39-949f-48ea-a6b1-f5f0e8685b2b,Caballa,Mackerel,Maquereau,Cavala,Makrele,Sgombro,Makrela,pescados,Fish,pescado,fish,"[""omega3"", ""gluten_free""]",per_100g,205.0,19.0,0.0,13.9,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,caballa
bb462ac4-96c9-4c49-9e66-5e1c0415c6ce,Calamar,Squid,Calmar,Lula,Tintenfisch,Calamaro,Kalmar,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,92.0,15.6,3.1,1.4,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,calamar
6fdf8c35-823a-4963-a1be-f540b690f006,Calamar hervido,boiled Squid,Calmar bouilli,Lula cozido em água,Tintenfisch gekocht,Calamaro bollito,Kalmar gotowane,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein"", ""cooked""]",per_100g,88.32,14.82,2.94,1.33,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,calamar hervido
48217f8b-d7be-46c0-a61c-a9471c012900,Caracol de mar,Sea snail,Bigorneau,Caracol-do-mar,Wellhornschnecke,Lumaca di mare,Ślimak morski,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,90.0,16.0,2.0,1.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,caracol de mar
d264fed9-e92d-42d4-a3f4-241f5783f7f9,Centollo,Spider crab,Araignée de mer,Santola,Seespinne,Granceola,Krab pająk,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,97.0,19.0,0.0,2.1,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,centollo
df3fa74a-8aa0-4538-b534-f64a77959b15,Corvina,Meagre,Maigre,Corvina,Adlerfisch,Corvina,Kurczak morski/korwina,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,97.0,20.0,0.0,2.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,corvina
438401fc-1333-4bb0-ac06-b1d8f7953a02,Dorada,Gilt-head bream,Dorade,Dourada,Goldbrasse,Orata,Dorata,pescados,Fish,pescado,fish,"[""gluten_free""]",per_100g,96.0,20.1,0.0,1.7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,dorada
4eb08840-c785-4eb4-8554-1fd7a8b9181d,Eglefino,Haddock,Églefin,Haddock,Schellfisch,Eglefino,Łupacz,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,90.0,20.0,0.0,0.6,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,eglefino
d6feeb02-910a-4d1e-90a1-fe81127da35a,Gamba,Shrimp,Crevette,Camarão,Garnele,Gambero,Krewetka,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,99.0,24.0,0.2,0.3,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,gamba
7de32418-fa4b-4966-815b-680cb4f7143a,Gamba guisado,stewed Shrimp,Crevette en ragoût,Camarão ensopado,Garnele geschmort,Gambero in umido,Krewetka duszone,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein"", ""cooked""]",per_100g,95.04,22.8,0.19,0.28,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,gamba guisado
eda363b6-e21b-4fa4-9795-606bd0b9f4dd,Halibut,Halibut,Flétan,Halibute,Heilbutt,Halibut,Halibut,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,120.0,23.0,0.0,3.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,halibut
c283cd18-049b-4232-800f-074c1aa72dcf,Lenguado,Sole,Sole,Linguado,Seezunge,Sogliola,Sola,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,83.0,16.5,0.0,1.3,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,lenguado
f8d7833f-0b50-47de-a0b5-40055894159f,Lubina,Sea bass,Bar,Robalo,Wolfsbarsch,Branzino,Okoń morski,pescados,Fish,pescado,fish,"[""gluten_free""]",per_100g,97.0,20.0,0.0,2.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,lubina
78ba5d8d-b51a-4e71-8391-9ff70df70667,Mejillón,Mussel,Moule,Mexilhão,Miesmuschel,Cozza,Małża,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,86.0,12.0,3.7,2.2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,mejillon
8f289c62-f38e-491a-b09d-60cddbef3268,Mejillón a la plancha,grilled Mussel,Moule grillé,Mexilhão grelhado,Miesmuschel gegrillt,Cozza alla griglia,Małża z grilla,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein"", ""cooked""]",per_100g,87.72,13.2,3.7,1.98,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,mejillon a la plancha
c5709b60-4895-4f45-99d1-66834088ab74,Merluza,Hake,Merlu,Pescada,Seehecht,Nasello,Morszczuk,pescados,Fish,pescado,fish,"[""gluten_free""]",per_100g,85.0,18.0,0.0,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,110,drop1_generated,2025-10-22T20:21:34.132789,merluza
8640dcfd-1704-4656-abe3-73403dd1b750,Merluza asado,roasted Hake,Merlu rôti,Pescada assado,Seehecht geröstet,Nasello arrosto,Morszczuk pieczone,pescados,Fish,pescado,fish,"[""cooked"", ""gluten_free""]",per_100g,86.7,19.8,0.0,0.9,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,110,drop1_cooked,2025-10-22T20:21:34.132789,merluza asado
4507edc0-b2ad-4ad6-a029-1c9641a29b0d,Navaja (molusco),Razor clam,Couteau de mer,Lingueirão,Schwertmuschel,Cannolicchio,Małż brzytwa,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,75.0,15.0,2.0,0.4,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,navaja molusco
4c56176b-dd2a-44af-8e43-fa1c86c44476,Ostra,Oyster,Huître,Ostra,Auster,Ostrica,Ostryga,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,81.0,9.0,5.0,2.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,ostra
c5743e57-7f4e-4762-ac3b-4d0e494e2e81,Ostra hervido,boiled Oyster,Huître bouilli,Ostra cozido em água,Auster gekocht,Ostrica bollito,Ostryga gotowane,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein"", ""cooked""]",per_100g,77.76,8.55,4.75,1.9,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,ostra hervido
4f0a17a6-5fe6-47c8-9e58-72785391ce85,Palometa,Pomfret,Baliste (pomfret),Palometa,Pomfret,Pesce pompano,Pomfret,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,158.0,18.0,0.0,10.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,palometa
dc754b08-12b4-4013-892a-2e19cfde1bbb,Pez espada,Swordfish,Espadon,Peixe-espada,Schwertfisch,Pesce spada,Miecznik,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,144.0,20.0,0.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,pez espada
8b55d417-a3a0-417e-b614-5b894c3da327,Pez espada salteado,sautéed Swordfish,Espadon sauté,Peixe-espada salteado,Schwertfisch gebraten,Pesce spada saltato in padella,Miecznik smażone,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein"", ""cooked""]",per_100g,138.24,19.0,0.0,5.7,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,pez espada salteado
ec777e1d-5f61-4d4e-afdd-e107bfa0f43b,Pulpo,Octopus,Poulpe,Polvo,Oktopus,Polpo,Ośmiornica,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,82.0,14.9,2.2,1.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,pulpo
2be269de-9453-45a6-a736-696dab040745,Pulpo salteado,sautéed Octopus,Poulpe sauté,Polvo salteado,Oktopus gebraten,Polpo saltato in padella,Ośmiornica smażone,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein"", ""cooked""]",per_100g,78.72,14.15,2.09,0.95,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,pulpo salteado
a2b10020-6a40-46bc-a76f-01ec67e178b2,Rape,Monkfish,Lotte,Tamboril,Seeteufel,Rana pescatrice,Żabnica,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,76.0,14.5,0.0,1.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,rape
65103cc6-116c-4788-8739-1dd7b4dbb74d,Rodaballo,Turbot,Turbot,Pregado,Steinbutt,Rombo chiodato,Turbot,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,95.0,16.5,0.0,2.9,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,rodaballo
fca36980-138b-4fb1-ac89-5d42927b79f3,Salmón atlántico,Atlantic salmon,Saumon de l'Atlantique,Salmão do Atlântico,Atlantischer Lachs,Salmone atlantico,Łosoś atlantycki,pescados,Fish,pescado,fish,"[""omega3"", ""high_protein"", ""gluten_free""]",per_100g,208.0,20.0,0.0,13.0,0.0,0.0,0,0.0,526,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0.0,0.0,0,0,36,30,drop1_generated,2025-10-22T20:21:34.132789,salmon atlantico
48a060cc-19b3-4c6f-9457-14828ea545a8,Salmón atlántico guisado,stewed Atlantic salmon,Saumon de l'Atlantique en ragoût,Salmão do Atlântico ensopado,Atlantischer Lachs geschmort,Salmone atlantico in umido,Łosoś atlantycki duszone,pescados,Fish,pescado,fish,"[""cooked"", ""gluten_free"", ""high_protein"", ""omega3""]",per_100g,199.68,19.0,0.0,12.35,0.0,0.0,0,0.0,526,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0.0,0.0,0,0,36,30,drop1_cooked,2025-10-22T20:21:34.132789,salmon atlantico guisado
ff69a5aa-2da7-41af-802a-b9c23e0d0861,Sardina,Sardine,Sardine,Sardinha,Sardine,Sardina,Sardynka,pescados,Fish,pescado,fish,"[""omega3"", ""gluten_free""]",per_100g,208.0,25.0,0.0,11.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,sardina
27874308-e4b5-4a73-8392-93f693c1ee92,Sardina a la plancha,grilled Sardine,Sardine grillé,Sardinha grelhado,Sardine gegrillt,Sardina alla griglia,Sardynka z grilla,pescados,Fish,pescado,fish,"[""omega3"", ""gluten_free"", ""cooked""]",per_100g,212.16,27.5,0.0,10.35,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_cooked_pad,2025-10-22T20:23:07.655643,sardina a la plancha
4e33113f-3a24-48da-88cd-0bc5d4d67468,Tilapia,Tilapia,Tilapia,Tilápia,Tilapia,Tilapia,Tilapia,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein""]",per_100g,96.0,20.0,0.0,2.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,tilapia
ea090fc4-0c3a-47ba-a972-1e57f7ab0aae,Tilapia asado,roasted Tilapia,Tilapia rôti,Tilápia assado,Tilapia geröstet,Tilapia arrosto,Tilapia pieczone,pescados,Fish,pescado,fish,"[""gluten_free"", ""high_protein"", ""cooked""]",per_100g,97.92,22.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,tilapia asado
ccc188f1-711b-47e8-95d8-1aa0ee71ed2d,Trucha,Trout,Truite,Truta,Forelle,Trota,Pstrąg,pescados,Fish,pescado,fish,"[""omega3"", ""gluten_free""]",per_100g,141.0,20.0,0.0,6.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,trucha
971a0595-151a-4acb-8d94-7329c750ba8d,Albaricoque,Apricot,Abricot,Alperce,Aprikose,Albicocca,Morela,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,48.0,1.4,11.1,0.4,2.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,albaricoque
7b68a531-8624-4b80-a158-19b20cb55da9,Arándano,Blueberry,Myrtille,Mirtilo,Heidelbeere,Mirtillo,Borówka,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,57.0,0.7,14.5,0.3,2.4,9.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,arandano
7f2c4170-b45f-41a3-9665-6ccd76aa0463,Arándano rojo,Lingonberry,Airelle rouge,Airela,Preiselbeere,Mirtillo rosso di palude,Borówka brusznica,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,50.0,0.7,11.3,0.2,2.8,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,arandano rojo
8124248e-9972-4455-9c36-92811d19ff01,Caqui,Persimmon,Kaki,Dióspiro,Kaki,Caco,Kaki,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,70.0,0.6,18.6,0.2,3.6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,caqui
5cb3be46-8398-4fe0-b03f-b0b38fa38f4b,Carambola,Starfruit,Carambole,Carambola,Sternfrucht,Carambola,Karambola,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,31.0,1.0,6.7,0.3,2.8,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,carambola
7f3463de-17c2-4f38-809a-74b3989ae125,Cereza,Cherry,Cerise,Cereja,Kirsche,Ciliegia,Wiśnia,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,63.0,1.1,16.0,0.2,2.1,12.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,cereza
7f342e9d-e1e7-483c-b828-76234a2cec7d,Ciruela,Plum,Prune,Ameixa,Pflaume,Prugna,Śliwka,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,46.0,0.7,11.4,0.3,1.4,9.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,ciruela
a9718006-cd81-425f-86d3-076b19ae95ea,Coco (pulpa),Coconut flesh,Chair de coco,Polpa de coco,Kokosnussfleisch,Polpa di cocco,Miąższ kokosa,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,354.0,3.3,15.2,33.5,9.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,coco pulpa
2427d8b0-6627-47eb-9607-cd0b81d3e2c9,Dátil,Date,Datte,Tâmara,Dattel,Dattero,Daktyl,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,282.0,2.5,75.0,0.4,8.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,datil
acf53fc8-d843-42f8-8ea9-fb98c41a343d,Frambuesa,Raspberry,Framboise,Framboesa,Himbeere,Lampone,Malina,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,52.0,1.2,12.0,0.7,6.5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,frambuesa
01735bd7-b99d-4fd8-8027-2e0e89ddb87d,Fresa,Strawberry,Fraise,Morangos,Erdbeere,Fragola,Truskawka,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,33.0,0.7,8.0,0.3,2.0,4.9,0,58.8,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0.0,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,fresa
4c6611b3-e206-4853-aad3-f5a39815009a,Granada,Pomegranate,Grenade,Romã,Granatapfel,Melagrana,Granat,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,83.0,1.7,19.0,1.2,4.0,13.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,granada
fe6fee7b-5448-435d-9c71-3ac7fb0d3937,Grosella negra,Blackcurrant,Cassis,Groselha preta,Schwarze Johannisbeere,Ribes nero,Czarna porzeczka,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,63.0,1.4,15.4,0.4,6.8,0.0,0,181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,grosella negra
